Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSLBridge.csproj,,,System.Text.RegularExpressions 4.3.1,,,,,"System.Text.RegularExpressions, 4.3.1  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSLBridge.csproj,,,System.Threading 4.3.0,,,,,"System.Threading, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSLBridge.csproj,,,System.Threading.Channels 8.0.0,,,,,"System.Threading.Channels, 8.0.0  Recommendation:  Remove System.Threading.Channels, and replace with new package System.Threading.Channels 10.0.10"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSLBridge.csproj,,,System.Threading.Tasks 4.3.0,,,,,"System.Threading.Tasks, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSLBridge.csproj,,,System.Threading.Tasks.Extensions 4.5.4,,,,,"System.Threading.Tasks.Extensions, 4.5.4  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSLBridge.csproj,,,System.Threading.Timer 4.3.0,,,,,"System.Threading.Timer, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSLBridge.csproj,,,System.Xml.ReaderWriter 4.3.1,,,,,"System.Xml.ReaderWriter, 4.3.1  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSLBridge.csproj,,,System.Xml.XDocument 4.3.0,,,,,"System.Xml.XDocument, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSLBridge.csproj,,,Serilog.Sinks.RollingFile 3.3.0,,,,,"Serilog.Sinks.RollingFile, 3.3.0  Recommendation:  The rolling functionality in this sink has been improved and merged into the Serilog.Sinks.File package. RollingFile will be maintained for the foreseeable future, however File is recommended for new applications. Remove Serilog.Sinks.RollingFile, and replace with new package Serilog.Sinks.RollingFile, 3.3.0"
Project.0001,Project file needs to be converted to SDK-style,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSLBridge.csproj,,,,,,,,
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSLBridge.csproj,,,,,,,,"Current target framework: .NETFramework,Version=v4.8 Recommended target framework: net10.0-windows"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\ViewModels\MainWindowVM.cs,24,72,T:System.Windows.Visibility,,,,,"set { SetProperty(ref windowVisible, value); }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\ViewModels\MainWindowVM.cs,24,78,T:System.Windows.Visibility,,,,,"SetProperty(ref windowVisible, value);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\ViewModels\MainWindowVM.cs,24,42,T:System.Windows.Visibility,,,,,get { return windowVisible; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\ViewModels\MainWindowVM.cs,24,48,T:System.Windows.Visibility,,,,,return windowVisible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\ViewModels\MainWindowVM.cs,24,8,T:System.Windows.Visibility,,,,,public Visibility WindowVisible
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\ViewModels\MainWindowVM.cs,23,27,T:System.Windows.Visibility,,,,,windowVisible = Visibility.Hidden
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\ViewModels\MainWindowVM.cs,20,20,T:System.Windows.Visibility,,,,,WindowVisible = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\ViewModels\MainWindowVM.cs,20,20,T:System.Windows.Visibility,,,,,WindowVisible = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\ViewModels\MainWindowVM.cs,20,20,F:System.Windows.Visibility.Visible,,,,,WindowVisible = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\ViewModels\MainWindowVM.cs,20,20,T:System.Windows.Visibility,,,,,WindowVisible = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\ViewModels\MainWindowVM.cs,18,20,T:System.Windows.Visibility,,,,,WindowVisible = Visibility.Hidden;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\ViewModels\MainWindowVM.cs,18,20,T:System.Windows.Visibility,,,,,WindowVisible = Visibility.Hidden;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\ViewModels\MainWindowVM.cs,18,20,F:System.Windows.Visibility.Hidden,,,,,WindowVisible = Visibility.Hidden;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\ViewModels\MainWindowVM.cs,18,20,T:System.Windows.Visibility,,,,,WindowVisible = Visibility.Hidden;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableCollection.cs,30,16,T:System.Windows.Application,,,,,await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              base.OnPropertyChanged(e);                          }                          catch { }                      }                  );
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableCollection.cs,30,16,T:System.Windows.Application,,,,,await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              base.OnPropertyChanged(e);                          }                          catch { }                      }                  );
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableCollection.cs,30,16,P:System.Windows.Application.Current,,,,,await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              base.OnPropertyChanged(e);                          }                          catch { }                      }                  );
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableCollection.cs,30,16,T:System.Windows.Threading.Dispatcher,,,,,await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              base.OnPropertyChanged(e);                          }                          catch { }                      }                  );
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableCollection.cs,30,16,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              base.OnPropertyChanged(e);                          }                          catch { }                      }                  );
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableCollection.cs,30,16,T:System.Windows.Threading.DispatcherOperation,,,,,await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              base.OnPropertyChanged(e);                          }                          catch { }                      }                  );
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableCollection.cs,30,16,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              base.OnPropertyChanged(e);                          }                          catch { }                      }                  );
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableCollection.cs,12,16,T:System.Windows.Application,,,,,await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              base.OnCollectionChanged(e);                          }                          catch { }                      }                  );
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableCollection.cs,12,16,T:System.Windows.Application,,,,,await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              base.OnCollectionChanged(e);                          }                          catch { }                      }                  );
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableCollection.cs,12,16,P:System.Windows.Application.Current,,,,,await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              base.OnCollectionChanged(e);                          }                          catch { }                      }                  );
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableCollection.cs,12,16,T:System.Windows.Threading.Dispatcher,,,,,await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              base.OnCollectionChanged(e);                          }                          catch { }                      }                  );
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableCollection.cs,12,16,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              base.OnCollectionChanged(e);                          }                          catch { }                      }                  );
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableCollection.cs,12,16,T:System.Windows.Threading.DispatcherOperation,,,,,await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              base.OnCollectionChanged(e);                          }                          catch { }                      }                  );
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableCollection.cs,12,16,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              base.OnCollectionChanged(e);                          }                          catch { }                      }                  );
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\Converters.cs,75,16,T:System.Windows.Visibility,,,,,return (bool)v == true ? Visibility.Collapsed : Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\Converters.cs,75,16,T:System.Windows.Visibility,,,,,return (bool)v == true ? Visibility.Collapsed : Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\Converters.cs,75,16,F:System.Windows.Visibility.Visible,,,,,return (bool)v == true ? Visibility.Collapsed : Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\Converters.cs,75,16,T:System.Windows.Visibility,,,,,return (bool)v == true ? Visibility.Collapsed : Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\Converters.cs,75,16,T:System.Windows.Visibility,,,,,return (bool)v == true ? Visibility.Collapsed : Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\Converters.cs,75,16,F:System.Windows.Visibility.Collapsed,,,,,return (bool)v == true ? Visibility.Collapsed : Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\Converters.cs,68,43,T:System.Windows.Data.IValueConverter,,,,,IValueConverter
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\Converters.cs,64,119,T:System.Windows.Visibility,,,,,Visibility.Collapsed
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\Converters.cs,64,119,T:System.Windows.Visibility,,,,,Visibility.Collapsed
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\Converters.cs,64,119,F:System.Windows.Visibility.Collapsed,,,,,Visibility.Collapsed
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\Converters.cs,64,98,T:System.Windows.Visibility,,,,,Visibility.Visible
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\Converters.cs,64,98,T:System.Windows.Visibility,,,,,Visibility.Visible
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\Converters.cs,64,98,F:System.Windows.Visibility.Visible,,,,,Visibility.Visible
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\Converters.cs,62,44,T:System.Windows.Data.IValueConverter,,,,,IValueConverter
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\Converters.cs,37,39,T:System.Windows.Data.IValueConverter,,,,,IValueConverter
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\Converters.cs,15,42,T:System.Windows.Data.IValueConverter,,,,,IValueConverter
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableObject.cs,51,16,T:System.Windows.Application,,,,,"await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              PropertyChanged?.Invoke(this, new PropertyChangedEventArgs(propertyName));                          }                          catch { }                      }                  );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableObject.cs,51,16,T:System.Windows.Application,,,,,"await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              PropertyChanged?.Invoke(this, new PropertyChangedEventArgs(propertyName));                          }                          catch { }                      }                  );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableObject.cs,51,16,P:System.Windows.Application.Current,,,,,"await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              PropertyChanged?.Invoke(this, new PropertyChangedEventArgs(propertyName));                          }                          catch { }                      }                  );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableObject.cs,51,16,T:System.Windows.Threading.Dispatcher,,,,,"await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              PropertyChanged?.Invoke(this, new PropertyChangedEventArgs(propertyName));                          }                          catch { }                      }                  );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableObject.cs,51,16,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,"await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              PropertyChanged?.Invoke(this, new PropertyChangedEventArgs(propertyName));                          }                          catch { }                      }                  );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableObject.cs,51,16,T:System.Windows.Threading.DispatcherOperation,,,,,"await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              PropertyChanged?.Invoke(this, new PropertyChangedEventArgs(propertyName));                          }                          catch { }                      }                  );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Helpers\ObservableObject.cs,51,16,M:System.Windows.Threading.Dispatcher.InvokeAsync(System.Action),,,,,"await Application.Current.Dispatcher.InvokeAsync(                  () =>                      {                          try                          {                              PropertyChanged?.Invoke(this, new PropertyChangedEventArgs(propertyName));                          }                          catch { }                      }                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Properties\Settings.Designer.cs,15,74,M:System.Configuration.ApplicationSettingsBase.#ctor,,,,,ApplicationSettingsBase
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Properties\Settings.Designer.cs,15,74,T:System.Configuration.ApplicationSettingsBase,,,,,ApplicationSettingsBase
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSL\LSLStreamManager.cs,61,12,T:System.Windows.Application,,,,,System.Windows.Application.Current.Dispatcher.Invoke(() => System.Windows.Application.Current.Shutdown());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSL\LSLStreamManager.cs,61,12,T:System.Windows.Application,,,,,System.Windows.Application.Current.Dispatcher.Invoke(() => System.Windows.Application.Current.Shutdown());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSL\LSLStreamManager.cs,61,12,P:System.Windows.Application.Current,,,,,System.Windows.Application.Current.Dispatcher.Invoke(() => System.Windows.Application.Current.Shutdown());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSL\LSLStreamManager.cs,61,12,M:System.Windows.Application.Shutdown,,,,,System.Windows.Application.Current.Dispatcher.Invoke(() => System.Windows.Application.Current.Shutdown());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSL\LSLStreamManager.cs,61,12,T:System.Windows.Application,,,,,System.Windows.Application.Current.Dispatcher.Invoke(() => System.Windows.Application.Current.Shutdown());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSL\LSLStreamManager.cs,61,12,T:System.Windows.Application,,,,,System.Windows.Application.Current.Dispatcher.Invoke(() => System.Windows.Application.Current.Shutdown());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSL\LSLStreamManager.cs,61,12,P:System.Windows.Application.Current,,,,,System.Windows.Application.Current.Dispatcher.Invoke(() => System.Windows.Application.Current.Shutdown());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSL\LSLStreamManager.cs,61,12,T:System.Windows.Threading.Dispatcher,,,,,System.Windows.Application.Current.Dispatcher.Invoke(() => System.Windows.Application.Current.Shutdown());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSL\LSLStreamManager.cs,61,12,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,System.Windows.Application.Current.Dispatcher.Invoke(() => System.Windows.Application.Current.Shutdown());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSL\LSLStreamManager.cs,61,12,M:System.Windows.Threading.Dispatcher.Invoke(System.Action),,,,,System.Windows.Application.Current.Dispatcher.Invoke(() => System.Windows.Application.Current.Shutdown());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSL\LSLStream.cs,54,12,T:System.Windows.Application,,,,,"var lslStreamInfo = new liblsl.StreamInfo(streamInfo.StreamName, streamInfo.StreamType, streamInfo.ChannelCount, streamInfo.NominalSRate, channelFormat, Application.ResourceAssembly.GetName().Name);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSL\LSLStream.cs,54,12,P:System.Windows.Application.ResourceAssembly,,,,,"var lslStreamInfo = new liblsl.StreamInfo(streamInfo.StreamName, streamInfo.StreamType, streamInfo.ChannelCount, streamInfo.NominalSRate, channelFormat, Application.ResourceAssembly.GetName().Name);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSL\LSLStream.cs,54,12,T:System.Windows.Application,,,,,"var lslStreamInfo = new liblsl.StreamInfo(streamInfo.StreamName, streamInfo.StreamType, streamInfo.ChannelCount, streamInfo.NominalSRate, channelFormat, Application.ResourceAssembly.GetName().Name);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\LSL\LSLStream.cs,54,12,P:System.Windows.Application.ResourceAssembly,,,,,"var lslStreamInfo = new liblsl.StreamInfo(streamInfo.StreamName, streamInfo.StreamType, streamInfo.ChannelCount, streamInfo.NominalSRate, channelFormat, Application.ResourceAssembly.GetName().Name);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Windows\MainWindow.xaml.cs,69,12,M:System.Windows.Window.OnClosing(System.ComponentModel.CancelEventArgs),,,,,base.OnClosing(e);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Windows\MainWindow.xaml.cs,62,12,P:System.Windows.FrameworkElement.DataContext,,,,,DataContext = ViewModel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Windows\MainWindow.xaml.cs,58,8,M:System.Windows.Window.#ctor,,,,,public MainWindow()          {              InitializeComponent();              ViewModel = new ViewModels.MainWindowVM();              DataContext = ViewModel;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Windows\MainWindow.xaml.cs,37,16,M:System.Windows.Interop.HwndSource.AddHook(System.Windows.Interop.HwndSourceHook),,,,,hwndSource.AddHook(new HwndSourceHook(this.hwndSourceHook));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Windows\MainWindow.xaml.cs,33,12,T:System.Windows.PresentationSource,,,,,HwndSource hwndSource = PresentationSource.FromVisual(this) as HwndSource;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Windows\MainWindow.xaml.cs,33,12,T:System.Windows.PresentationSource,,,,,HwndSource hwndSource = PresentationSource.FromVisual(this) as HwndSource;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Windows\MainWindow.xaml.cs,33,12,M:System.Windows.PresentationSource.FromVisual(System.Windows.Media.Visual),,,,,HwndSource hwndSource = PresentationSource.FromVisual(this) as HwndSource;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Windows\MainWindow.xaml.cs,31,12,M:System.Windows.Window.OnSourceInitialized(System.EventArgs),,,,,base.OnSourceInitialized(e);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\obj\Release\Windows\MainWindow.g.cs,56,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\obj\Release\Windows\MainWindow.g.cs,56,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\obj\Release\Windows\MainWindow.g.cs,53,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/LSLBridge;component/windows/mainwindow.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\obj\Release\Windows\MainWindow.g.cs,53,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/LSLBridge;component/windows/mainwindow.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Windows\MainWindow.xaml.cs,62,12,P:System.Windows.FrameworkElement.DataContext,,,,,DataContext = ViewModel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\Windows\MainWindow.xaml.cs,58,8,M:System.Windows.Window.#ctor,,,,,public MainWindow()          {              InitializeComponent();              ViewModel = new ViewModels.MainWindowVM();              DataContext = ViewModel;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\obj\Release\Windows\MainWindow.g.cs,39,83,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\obj\Release\Windows\MainWindow.g.cs,39,53,T:System.Windows.Window,,,,,Window
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,32,8,T:System.Windows.Threading.DispatcherUnhandledExceptionEventArgs,,,,,"private void App_DispatcherUnhandledException(object sender, System.Windows.Threading.DispatcherUnhandledExceptionEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,34,12,P:System.Windows.Threading.DispatcherUnhandledExceptionEventArgs.Exception,,,,,"Log.Error(e.Exception, ""LSL Bridge unhandled exception."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,19,8,T:System.Windows.StartupEventArgs,,,,,"private void App_Startup(object sender, StartupEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,16,12,T:System.Windows.StartupEventHandler,,,,,Startup += App_Startup;
